restaurant_id,name,price,phone,website,address,add_name,add_num
1077,Best Sub #2,,+1 312-877-5705,https://www.subway.com/en-US?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=22195&utm_campaign=evergreen-2020&y_source=1_MTQ5MDk2OTYtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"180 N. Jefferson St., Chicago, IL 60661",N. JEFFERSON ST,180
1078,Burger Mania,,+1 312-285-2964,http://azul18chicago.com,"1236 W 18th St., Chicago, IL 60608",W 18TH ST,1236
1079,Great Taste House,,+1 312-204-6981,https://www.truefoodkitchen.com/chicago,"1 West Erie Street, Chicago, IL 60654",WEST ERIE ST,1
1080,La Pizza & La Pasta,2,+1 312-917-3404,https://www.lockwoodrestaurant.com/?y_source=1_MTU0MDU0MTItNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"17 East Monroe Street, Chicago, IL 60603",EAST MONROE ST,17
1081,The Green Olive,,+1 773-783-8709,https://restaurants.subway.com/united-states/il/chicago/53-w-79th-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=46584&utm_campaign=evergreen-2020&y_source=1_MTQ4OTQ5NzMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"53 W. 79th Street, Chicago, IL 60620",W. 79TH ST,53
1082,Yellowtail Sushi & Asian Kitchen,,+1 312-344-3670,https://www.motichicago.com/,"70 West Huron Street, Chicago, IL 60654",WEST HURON ST,70
1083,Amore Pizza,,+1 312-236-6656,https://www.elephantcastle.com,"111 West Adams Street, Chicago, IL 60603",WEST ADAMS ST,111
1084,Subway,,+1 312-902-1544,https://www.facebook.com/vinnyspizzabar/,"130 N Canal Street, Chicago, IL 60661",N CANAL ST,130
1085,Casa Yari,2,+1 773-821-0875,https://locations.churchs.com/il/chicago/200-east-103rd-street,"200 East 103rd Street, Chicago, IL 60628",EAST 103RD ST,200
1086,Roseland Food Plus,,+1 312-787-6100,https://www.hilton.com/en/hotels/chimmdt-doubletree-chicago-magnificent-mile/dining/?y_source=1_MTU0MDU0MTUtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"300 E. Ohio Street DoubleTree by Hilton Hotel Chicago - Magnificent Mile, Chicago, IL 60611",E. OHIO ST,300
1087,Yummy Thai,2,+1 312-337-2304,https://locations.panerabread.com/il/chicago/400-west-division-street.html?utm_medium=yext&utm_source=local&utm_campaign=yext&utm_content=local-search,"400 West Division Street, Chicago, IL 60610",WEST DIVISION ST,400
1088,The Capital Grille,4,+1 312-787-5464,,"436 N. New Street, Chicago, IL",N. NEW ST,436
1089,Jibaritos Lincoln Park,,+1 773-341-9342,https://www.veggiegrill.com/,"629 North Wells Street, Chicago, IL 60654",NORTH WELLS ST,629
1090,Maderos Latin Grill & Bar,,+1 773-561-4077,https://www.haiyenrestaurantchicago.com,"1055 West Argyle Street, Chicago, IL 60640",WEST ARGYLE ST,1055
1091,Bingleys Restaurant,,+1 312-733-1411,https://www.barlouie.com/locations/us/il/chicago/university-village,"1325 South Halsted Street University Village, Chicago, IL 60607",SOUTH HALSTED ST,1325
1092,7-Eleven,,+1 312-226-0811,https://restaurants.subway.com/united-states/il/chicago/1611-w-harrison-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=50044&utm_campaign=evergreen-2020&y_source=1_MTQ5MDcxOTctNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"1611 W. Harrison Street Retail #1/Suite 102, Chicago, IL 60612",W. HARRISON ST,1611
1093,Sunrise Breakfast & Lunch Restaurant,2,+1 312-280-8990,http://kingcrabchicago.com/,"1816 North Halsted Street, Chicago, IL 60614",NORTH HALSTED ST,1816
1094,Domino's Pizza,,+1 773-904-8897,,"1951 West Division Street, Chicago, IL 60622",WEST DIVISION ST,1951
1095,George's Carryout,,+1 773-734-4658,https://restaurants.subway.com/united-states/il/chicago/2401-e-79th-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=46729&utm_campaign=evergreen-2020&y_source=1_MTQ4OTYzNTMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"2401 E. 79th Street, Chicago, IL 60649",E. 79TH ST,2401
1096,Church's Chicken,,+1 773-326-8536,https://locations.dunkindonuts.com/en/il/chicago/2801-w-division-street/346044?utm_source=yext&utm_medium=local&utm_campaign=localmaps&utm_content=346044,"2801 W Division Street, Chicago, IL 60622",W DIVISION ST,2801
1097,Taqueria Los Gallos,,+1 773-279-8800,https://restaurants.subway.com/united-states/il/chicago/3235-west-addison-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=39680&utm_campaign=evergreen-2020&y_source=1_MTQ4OTYyNDgtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"3235 West Addison Street Unit A, Chicago, IL 60618",WEST ADDISON ST,3235
1098,Ruyi Sushi,2,+1 773-941-5625,https://mountgreenwood.firewatersaloonchicago.com,"3908 West 111th Street, Chicago, IL 60655",WEST 111TH ST,3908
1099,Beef & Burger,,+1 773-522-5422,https://restaurants.subway.com/united-states/il/chicago/4032-w-26th-street?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=31388&utm_campaign=evergreen-2020&y_source=1_MTQ5MTMzMzEtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"4032 W 26th Street, Chicago, IL 60623",W 26TH ST,4032
1100,Hong Kong Delight,,+1 773-944-0575,http://www.blufiftyseven.com,"5701 North Clark Street, Chicago, IL 60660",NORTH CLARK ST,5701
1101,Ora Sushi,2,,,"6360 West Division Street, Chicago, IL 60651",WEST DIVISION ST,6360
1102,Mariscos,,+1 312-795-3444,https://www.raisedbarchicago.com/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe&y_source=1_OTU4MDY2NS03NjktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"1 West Upper Wacker Drive In Renaissance Hotel on 3rd Floor, Chicago, IL 60601",WEST UPPER WACKER DR,1
1103,Lil Parachute,,+1 773-784-7827,https://restaurants.subway.com/united-states/il/chicago/5324-n-broadway?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=2248&utm_campaign=evergreen-2020&y_source=1_MTQ5MTQzOTEtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"5324 N Broadway, Chicago, IL 60640",N BROAD WAY,5324
1104,BopNgrill,1,,https://www.facebook.com/Whadda-Jerk-225975508145056/,"Chicago, IL",NAN NAN NAN,
1105,La Pasadita,2,+1 312-335-3663,http://foodlifechicago.com,"Water Tower Place, Chicago, IL",NAN NAN NAN,
1106,C & G Restaurant,1,,https://www.asweetsgirl.com/,"Chicago Downtown Michigan & Monroe, Chicago, IL 60616",NAN NAN NAN,
1107,Pueblito Viejo,2,+1 773-686-8000,https://www3.hilton.com/en/hotels/illinois/hilton-chicago-ohare-airport-CHIOHHH/dining/index.html,"Hilton Chicago o'Hare Air Prt O' Hare International Airport, Chicago, IL 60666",NAN NAN NAN,
1108,Pasta Palazzo,2,+1 773-974-2020,https://burgerking.com/store-locator/store/restaurant_88787,"O'hare Ave Departures - Terminal 5 M18, Chicago, IL 60666",NAN NAN NAN,
1109,Little Caesars,,+1 773-686-6180,http://www.facebook.com/pages/Prairie%20Tap/100597083351309/,"O'Hare International Airport Terminal 3, Concourse K, Gate K-4, Chicago, IL 60666",NAN NAN NAN,
1110,Cafe Ballou,1,+1 773-383-5443,http://www.puffsofdoom.squarespace.com,"The Streets of Chicago, Chicago, IL 60608",NAN NAN NAN,
